0	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/.DS_Store	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
1	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000.txt	0.026785714285714284	0.36607142857142855	0.08035714285714286	0.044642857142857144	0.33035714285714285	0.008928571428571428	0.09821428571428571	0.008928571428571428	0.008928571428571428	0.026785714285714284
2	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000000.txt	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.5357142857142857	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571
3	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000001.txt	0.05	0.05	0.25	0.25	0.05	0.05	0.05	0.15	0.05	0.05
4	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000002.txt	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.4090909090909091	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456
5	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000003.txt	0.15	0.05	0.05	0.15	0.05	0.05	0.05	0.05	0.25	0.15
6	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000004.txt	0.05	0.15	0.05	0.25	0.05	0.05	0.05	0.05	0.25	0.05
7	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000005.txt	0.05	0.05	0.05	0.25	0.05	0.05	0.05	0.05	0.15	0.25
8	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000006.txt	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.3181818181818182	0.22727272727272727	0.045454545454545456	0.045454545454545456
9	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000007.txt	0.041666666666666664	0.041666666666666664	0.125	0.041666666666666664	0.125	0.4583333333333333	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664
10	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000008.txt	0.041666666666666664	0.041666666666666664	0.2916666666666667	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.2916666666666667	0.041666666666666664	0.125	0.041666666666666664
11	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000009.txt	0.03333333333333333	0.03333333333333333	0.36666666666666664	0.1	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.3	0.03333333333333333
12	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000010.txt	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.3181818181818182	0.045454545454545456	0.13636363636363635	0.045454545454545456
13	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000011.txt	0.05	0.05	0.25	0.05	0.05	0.05	0.15	0.05	0.25	0.05
14	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000012.txt	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.22727272727272727	0.13636363636363635	0.13636363636363635	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.13636363636363635
15	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000013.txt	0.041666666666666664	0.041666666666666664	0.125	0.125	0.20833333333333334	0.2916666666666667	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664
16	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000014.txt	0.2777777777777778	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.2777777777777778
17	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000015.txt	0.045454545454545456	0.4090909090909091	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456
18	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000016.txt	0.05	0.05	0.05	0.15	0.05	0.15	0.05	0.15	0.05	0.25
19	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000017.txt	0.125	0.125	0.4583333333333333	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664
20	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000018.txt	0.05	0.05	0.05	0.05	0.05	0.35	0.05	0.05	0.25	0.05
21	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000019.txt	0.03571428571428571	0.10714285714285714	0.25	0.17857142857142858	0.03571428571428571	0.17857142857142858	0.03571428571428571	0.10714285714285714	0.03571428571428571	0.03571428571428571
22	file:/Users/in7/Desktop/erdou/study/mallet-2.0.8/PapersLDAInputFiles/10000020.txt	0.05	0.05	0.15	0.05	0.05	0.35	0.05	0.15	0.05	0.05
